customer_id,store_id,product_name,sales_date,sales_person_id,price,quantity,total_cost
5010,216,besan,2026-01-30,2161,23.33,1,23.33
5008,221,maida,2026-01-30,2212,41.94,10,419.4
5009,234,cooking salt,2026-01-30,2342,63.36,8,506.88
5040,223,dish soap,2026-01-30,2231,149.42,10,1494.2
5029,204,milk powder,2026-01-30,2041,234.43,1,234.43
5045,210,coffee powder,2026-01-30,2101,224.18,5,1120.9
5023,209,floor cleaner,2026-01-30,2092,255.56,5,1277.8
5002,220,nutrella,2026-01-30,2202,55.38,6,332.28
5027,214,quaker oats,2026-01-30,2142,59.95,9,539.55
5035,203,nutrella,2026-01-30,2033,210.37,5,1051.85
5005,209,besan,2026-01-30,2094,282.19,9,2539.71
5009,209,nutrella,2026-01-30,2093,292.31,7,2046.17
5036,220,besan,2026-01-30,2203,148.33,9,1334.97
5024,223,quaker oats,2026-01-30,2230,292.39,6,1754.34
5016,212,dish soap,2026-01-30,2120,139.05,3,417.15
5031,213,dish soap,2026-01-30,2131,213.53,1,213.53
5034,201,milk powder,2026-01-30,2012,275.31,2,550.62
5040,225,toothpaste,2026-01-30,2253,55.98,2,111.96
5040,204,maida,2026-01-30,2042,75.83,9,682.47
5011,225,clinic plus,2026-01-30,2250,42.09,3,126.27
5044,217,fruit juice,2026-01-30,2172,139.19,4,556.76
5043,236,energy drink,2026-01-30,2363,109.15,5,545.75
5028,201,sugar,2026-01-30,2010,163.46,3,490.38
5004,227,nutrella,2026-01-30,2270,67.78,5,338.9
5011,207,butter,2026-01-30,2072,204.33,7,1430.31
5028,201,besan,2026-01-30,2011,27.7,8,221.6
5015,210,spices mix,2026-01-30,2101,32.66,3,97.98
5009,202,nutrella,2026-01-30,2024,118.23,7,827.61
5011,229,sugar,2026-01-30,2291,284.03,6,1704.18
5023,231,sugar,2026-01-30,2312,277.14,1,277.14
5012,212,besan,2026-01-30,2123,150.72,1,150.72
5035,211,butter,2026-01-30,2111,147.41,3,442.23
5009,203,floor cleaner,2026-01-30,2030,145.48,2,290.96
5035,210,floor cleaner,2026-01-30,2101,220.11,7,1540.77
5035,221,coffee powder,2026-01-30,2210,155.89,5,779.45
5013,215,clinic plus,2026-01-30,2151,92.41,4,369.64
5026,214,coffee powder,2026-01-30,2140,148.14,2,296.28
5004,214,coffee powder,2026-01-30,2140,183.65,7,1285.55
5040,202,sugar,2026-01-30,2021,219.57,4,878.28
5013,237,butter,2026-01-30,2374,106.12,7,742.84
5006,203,butter,2026-01-30,2034,164.68,8,1317.44
5006,227,maida,2026-01-30,2273,238.82,6,1432.92
5032,222,cooking salt,2026-01-30,2220,148.79,9,1339.11
5032,231,coffee powder,2026-01-30,2314,195.08,2,390.16
5004,240,quaker oats,2026-01-30,2404,125.19,7,876.33
5007,214,toothpaste,2026-01-30,2140,298.86,10,2988.6
5002,208,spices mix,2026-01-30,2082,292.45,10,2924.5
5010,219,energy drink,2026-01-30,2191,244.85,1,244.85
5014,231,refined oil,2026-01-30,2311,197.0,3,591.0
5008,207,spices mix,2026-01-30,2071,257.57,7,1802.99
5029,238,sugar,2026-01-30,2381,297.95,3,893.85
5002,232,butter,2026-01-30,2321,289.92,3,869.76
5019,213,butter,2026-01-30,2130,147.59,7,1033.13
5024,225,fruit juice,2026-01-30,2253,202.02,8,1616.16
5006,205,nutrella,2026-01-30,2052,62.33,5,311.65
5043,202,dish soap,2026-01-30,2023,164.66,10,1646.6
5023,208,fruit juice,2026-01-30,2084,131.05,4,524.2
5028,205,besan,2026-01-30,2054,100.11,5,500.55
5005,206,sugar,2026-01-30,2060,226.83,7,1587.81
5014,220,cooking salt,2026-01-30,2204,119.72,9,1077.48
5043,236,besan,2026-01-30,2360,122.82,6,736.92
5029,226,milk powder,2026-01-30,2262,25.69,9,231.21
5024,208,toothpaste,2026-01-30,2080,179.23,3,537.69
5009,220,clinic plus,2026-01-30,2200,279.4,1,279.4
5025,233,cooking salt,2026-01-30,2333,113.18,8,905.44
5007,206,dantkanti,2026-01-30,2061,82.5,6,495.0
5008,207,cooking salt,2026-01-30,2071,107.51,9,967.59
5003,211,dish soap,2026-01-30,2114,27.78,3,83.34
5009,235,milk powder,2026-01-30,2352,278.88,1,278.88
5003,202,milk powder,2026-01-30,2023,107.02,8,856.16
5038,235,dish soap,2026-01-30,2350,231.39,1,231.39
5021,240,refined oil,2026-01-30,2402,84.09,4,336.36
5004,213,spices mix,2026-01-30,2134,79.46,6,476.76
5026,204,floor cleaner,2026-01-30,2042,48.24,8,385.92
5005,219,toothpaste,2026-01-30,2194,97.64,5,488.2
5003,207,nutrella,2026-01-30,2074,261.74,3,785.22
5012,204,dantkanti,2026-01-30,2042,72.4,10,724.0
5042,240,coffee powder,2026-01-30,2401,181.6,9,1634.4
5012,216,dantkanti,2026-01-30,2161,97.71,4,390.84
5033,202,spices mix,2026-01-30,2023,171.36,3,514.08
5003,206,sugar,2026-01-30,2064,51.77,9,465.93
5006,220,nutrella,2026-01-30,2203,110.42,4,441.68
5014,233,butter,2026-01-30,2333,239.83,4,959.32
5040,209,dantkanti,2026-01-30,2091,53.26,2,106.52
5043,209,refined oil,2026-01-30,2090,287.93,6,1727.58
5007,213,fruit juice,2026-01-30,2134,267.21,3,801.63
5012,223,shampoo,2026-01-30,2232,170.14,6,1020.84
5008,215,refined oil,2026-01-30,2150,246.56,5,1232.8
5015,213,nutrella,2026-01-30,2133,54.45,6,326.7
5027,239,besan,2026-01-30,2394,128.66,8,1029.28
5008,218,sugar,2026-01-30,2182,100.15,3,300.45
5028,212,toothpaste,2026-01-30,2122,242.04,1,242.04
5013,219,coffee powder,2026-01-30,2191,220.74,9,1986.66
5004,221,butter,2026-01-30,2214,299.44,4,1197.76
5006,230,refined oil,2026-01-30,2302,160.2,7,1121.4
5040,217,fruit juice,2026-01-30,2170,73.28,5,366.4
5021,235,dantkanti,2026-01-30,2353,122.83,1,122.83
5010,211,shampoo,2026-01-30,2110,281.68,10,2816.8
5024,212,coffee powder,2026-01-30,2120,23.85,8,190.8
5035,205,clinic plus,2026-01-30,2050,53.27,6,319.62
5024,218,maida,2026-01-30,2184,21.97,5,109.85
5012,223,coffee powder,2026-01-30,2232,120.87,6,725.22
5022,230,sugar,2026-01-30,2301,224.86,4,899.44
5029,204,milk powder,2026-01-30,2040,150.5,3,451.5
5036,203,milk powder,2026-01-30,2034,164.79,4,659.16
5039,220,spices mix,2026-01-30,2201,160.96,9,1448.64
5027,221,coffee powder,2026-01-30,2213,249.23,5,1246.15
5022,226,energy drink,2026-01-30,2260,299.03,2,598.06
5010,215,milk powder,2026-01-30,2150,31.07,10,310.7
5036,211,besan,2026-01-30,2113,150.58,6,903.48
5010,240,toothpaste,2026-01-30,2402,296.83,4,1187.32
5011,201,maida,2026-01-30,2010,156.8,2,313.6
5014,232,spices mix,2026-01-30,2323,111.21,10,1112.1
5015,213,butter,2026-01-30,2130,220.15,1,220.15
5032,208,besan,2026-01-30,2081,44.71,5,223.55
5019,234,refined oil,2026-01-30,2341,163.28,2,326.56
5017,205,fruit juice,2026-01-30,2051,63.29,7,443.03
5023,203,cooking salt,2026-01-30,2034,268.41,9,2415.69
5032,202,milk powder,2026-01-30,2023,120.44,4,481.76
5002,206,energy drink,2026-01-30,2061,276.5,8,2212.0
5003,219,butter,2026-01-30,2194,240.75,5,1203.75
5009,208,fruit juice,2026-01-30,2080,111.6,5,558.0
5033,237,nutrella,2026-01-30,2373,229.0,8,1832.0
5041,213,besan,2026-01-30,2133,279.92,2,559.84
5032,220,dish soap,2026-01-30,2203,183.76,5,918.8
5014,204,coffee powder,2026-01-30,2042,78.26,5,391.3
5011,232,refined oil,2026-01-30,2324,120.27,6,721.62
5015,204,fruit juice,2026-01-30,2042,38.79,10,387.9
5042,230,spices mix,2026-01-30,2302,248.12,6,1488.72
5012,209,spices mix,2026-01-30,2090,211.68,5,1058.4
5005,230,clinic plus,2026-01-30,2301,237.81,7,1664.67
5009,202,sugar,2026-01-30,2024,207.19,6,1243.14
5037,209,dantkanti,2026-01-30,2092,151.79,6,910.74
5022,222,refined oil,2026-01-30,2221,111.43,7,780.01
5045,234,dish soap,2026-01-30,2340,37.6,1,37.6
5012,232,refined oil,2026-01-30,2324,146.88,3,440.64
5009,207,nutrella,2026-01-30,2074,178.33,1,178.33
5024,216,energy drink,2026-01-30,2162,269.16,10,2691.6
5020,210,spices mix,2026-01-30,2103,87.12,2,174.24
5012,219,butter,2026-01-30,2191,59.47,4,237.88
5017,209,milk powder,2026-01-30,2092,184.96,5,924.8
5002,221,energy drink,2026-01-30,2213,184.58,3,553.74
5015,224,nutrella,2026-01-30,2243,284.77,7,1993.39
5003,214,milk powder,2026-01-30,2142,257.15,5,1285.75
5045,228,butter,2026-01-30,2282,82.28,9,740.52
5009,210,toothpaste,2026-01-30,2100,62.84,8,502.72
5037,206,refined oil,2026-01-30,2062,59.16,4,236.64
5003,227,clinic plus,2026-01-30,2272,180.6,8,1444.8
5002,208,dantkanti,2026-01-30,2082,160.03,2,320.06
5003,209,quaker oats,2026-01-30,2093,85.51,7,598.57
5013,214,toothpaste,2026-01-30,2142,282.9,5,1414.5
5004,203,clinic plus,2026-01-30,2031,259.12,4,1036.48
5045,215,sugar,2026-01-30,2153,108.32,1,108.32
5039,217,sugar,2026-01-30,2171,94.62,4,378.48
5010,215,butter,2026-01-30,2151,105.97,4,423.88
5013,220,shampoo,2026-01-30,2202,163.3,1,163.3
5019,223,clinic plus,2026-01-30,2233,139.44,1,139.44
5003,214,fruit juice,2026-01-30,2141,117.21,6,703.26
5010,218,dantkanti,2026-01-30,2183,273.43,10,2734.3
5005,240,dantkanti,2026-01-30,2402,235.52,3,706.56
5026,208,cooking salt,2026-01-30,2080,125.37,2,250.74
5036,201,butter,2026-01-30,2011,242.1,5,1210.5
5013,201,cooking salt,2026-01-30,2013,281.89,4,1127.56
5019,233,refined oil,2026-01-30,2332,220.77,6,1324.62
5002,206,energy drink,2026-01-30,2061,35.86,7,251.02
5001,204,fruit juice,2026-01-30,2044,196.24,4,784.96
5017,205,nutrella,2026-01-30,2053,299.1,6,1794.6
5034,208,milk powder,2026-01-30,2080,272.17,9,2449.53
5010,220,spices mix,2026-01-30,2200,266.42,10,2664.2
5017,236,maida,2026-01-30,2364,232.31,4,929.24
5020,216,floor cleaner,2026-01-30,2162,34.25,8,274.0
5004,227,clinic plus,2026-01-30,2273,127.18,3,381.54
5002,205,nutrella,2026-01-30,2053,65.65,1,65.65
5044,235,cooking salt,2026-01-30,2353,96.13,1,96.13
5013,223,shampoo,2026-01-30,2233,280.02,10,2800.2
5002,213,refined oil,2026-01-30,2131,133.77,10,1337.7
5026,217,toothpaste,2026-01-30,2170,89.52,9,805.68
5011,220,dish soap,2026-01-30,2204,294.63,1,294.63
5001,201,sugar,2026-01-30,2010,117.5,10,1175.0
5036,201,dish soap,2026-01-30,2014,98.85,9,889.65
5007,216,besan,2026-01-30,2161,177.77,2,355.54
5001,232,dantkanti,2026-01-30,2324,181.3,8,1450.4
5012,234,milk powder,2026-01-30,2344,45.28,3,135.84
5013,235,sugar,2026-01-30,2354,218.66,6,1311.96
5007,239,quaker oats,2026-01-30,2391,105.34,7,737.38
5005,226,quaker oats,2026-01-30,2263,76.04,10,760.4
5013,215,clinic plus,2026-01-30,2150,250.14,4,1000.56
5014,236,quaker oats,2026-01-30,2363,103.77,3,311.31
5031,224,energy drink,2026-01-30,2241,195.86,9,1762.74
5022,233,besan,2026-01-30,2334,83.82,9,754.38
5005,225,dantkanti,2026-01-30,2250,55.36,8,442.88
5006,219,maida,2026-01-30,2190,288.55,10,2885.5
5035,232,maida,2026-01-30,2323,80.04,7,560.28
5016,240,dantkanti,2026-01-30,2401,219.97,9,1979.73
5012,227,dantkanti,2026-01-30,2273,41.12,2,82.24
5022,211,quaker oats,2026-01-30,2113,136.32,8,1090.56
5005,210,cooking salt,2026-01-30,2103,119.41,8,955.28
5004,206,cooking salt,2026-01-30,2060,22.31,1,22.31
5023,218,floor cleaner,2026-01-30,2184,104.16,6,624.96
5014,202,shampoo,2026-01-30,2021,130.34,4,521.36
5014,220,maida,2026-01-30,2200,159.61,9,1436.49
5008,212,clinic plus,2026-01-30,2123,259.72,5,1298.6
5001,226,besan,2026-01-30,2262,94.88,6,569.28
5028,207,maida,2026-01-30,2070,273.45,3,820.35
5038,219,maida,2026-01-30,2194,114.47,9,1030.23
5002,211,toothpaste,2026-01-30,2114,171.93,7,1203.51
5026,205,fruit juice,2026-01-30,2050,245.43,5,1227.15
5015,204,dantkanti,2026-01-30,2040,162.66,1,162.66
5033,204,dantkanti,2026-01-30,2040,89.48,6,536.88
5012,203,sugar,2026-01-30,2034,219.75,3,659.25
5014,228,milk powder,2026-01-30,2280,75.96,9,683.64
5002,218,butter,2026-01-30,2182,115.08,8,920.64
5011,210,milk powder,2026-01-30,2104,97.5,7,682.5
5031,239,cooking salt,2026-01-30,2392,241.02,5,1205.1
5036,201,fruit juice,2026-01-30,2012,164.18,6,985.08
5044,236,nutrella,2026-01-30,2364,167.45,1,167.45
5009,235,floor cleaner,2026-01-30,2350,72.41,7,506.87
5008,205,dish soap,2026-01-30,2051,77.81,5,389.05
5011,211,dish soap,2026-01-30,2112,271.87,7,1903.09
5002,230,spices mix,2026-01-30,2303,41.55,2,83.1
5002,202,refined oil,2026-01-30,2022,50.98,10,509.8
5008,203,besan,2026-01-30,2034,273.12,3,819.36
5002,215,refined oil,2026-01-30,2150,263.96,7,1847.72
5043,239,nutrella,2026-01-30,2393,264.05,3,792.15
5027,211,butter,2026-01-30,2114,257.07,1,257.07
5039,205,clinic plus,2026-01-30,2053,141.31,9,1271.79
5012,230,besan,2026-01-30,2304,34.26,9,308.34
5005,212,nutrella,2026-01-30,2122,245.39,7,1717.73
5005,226,quaker oats,2026-01-30,2262,38.67,1,38.67
5015,213,floor cleaner,2026-01-30,2134,216.91,9,1952.19
5008,211,sugar,2026-01-30,2111,154.08,2,308.16
5016,203,clinic plus,2026-01-30,2031,221.17,7,1548.19
5009,235,milk powder,2026-01-30,2350,59.61,4,238.44
5009,224,energy drink,2026-01-30,2244,72.29,5,361.45
5012,228,quaker oats,2026-01-30,2281,126.92,3,380.76
5025,215,refined oil,2026-01-30,2153,224.05,2,448.1
5012,202,milk powder,2026-01-30,2022,57.96,10,579.6
5004,216,fruit juice,2026-01-30,2164,122.32,6,733.92
5003,232,dantkanti,2026-01-30,2323,142.39,2,284.78
5009,207,dantkanti,2026-01-30,2073,20.19,8,161.52
5012,219,fruit juice,2026-01-30,2190,195.27,1,195.27
5036,219,dish soap,2026-01-30,2191,261.38,9,2352.42
5028,237,shampoo,2026-01-30,2371,115.91,8,927.28
5024,201,cooking salt,2026-01-30,2011,119.94,2,239.88
5012,204,nutrella,2026-01-30,2042,169.94,6,1019.64
5005,214,nutrella,2026-01-30,2142,54.09,9,486.81
5028,238,cooking salt,2026-01-30,2382,146.38,10,1463.8
5002,206,butter,2026-01-30,2064,142.08,6,852.48
5031,233,dish soap,2026-01-30,2331,262.47,1,262.47
5016,203,cooking salt,2026-01-30,2030,104.61,2,209.22
5027,203,quaker oats,2026-01-30,2032,55.68,8,445.44
5007,231,shampoo,2026-01-30,2314,286.2,6,1717.2
5040,212,quaker oats,2026-01-30,2121,183.37,10,1833.7
5021,226,nutrella,2026-01-30,2261,191.49,8,1531.92
5023,215,quaker oats,2026-01-30,2151,232.62,1,232.62
5015,207,shampoo,2026-01-30,2072,274.67,3,824.01
5016,205,floor cleaner,2026-01-30,2051,74.61,3,223.83
5028,210,nutrella,2026-01-30,2103,102.28,9,920.52
5017,228,coffee powder,2026-01-30,2283,97.09,9,873.81
5012,229,nutrella,2026-01-30,2294,83.58,6,501.48
5008,206,quaker oats,2026-01-30,2064,269.32,5,1346.6
5011,204,dantkanti,2026-01-30,2041,128.5,6,771.0
5005,206,cooking salt,2026-01-30,2062,106.11,5,530.55
5005,207,clinic plus,2026-01-30,2070,135.85,1,135.85
5014,215,cooking salt,2026-01-30,2151,240.91,1,240.91
5044,222,quaker oats,2026-01-30,2221,112.58,6,675.48
5021,205,milk powder,2026-01-30,2054,197.66,3,592.98
5010,218,spices mix,2026-01-30,2183,285.6,1,285.6
5038,220,fruit juice,2026-01-30,2201,210.15,7,1471.05
5019,210,floor cleaner,2026-01-30,2104,280.52,5,1402.6
5011,205,floor cleaner,2026-01-30,2050,34.9,2,69.8
5015,220,toothpaste,2026-01-30,2202,214.41,6,1286.46
5008,206,dantkanti,2026-01-30,2064,52.4,1,52.4
5025,209,dish soap,2026-01-30,2093,281.81,2,563.62
5013,224,floor cleaner,2026-01-30,2243,174.86,2,349.72
5002,203,dantkanti,2026-01-30,2033,23.56,8,188.48
5004,235,dantkanti,2026-01-30,2353,274.3,7,1920.1
5002,201,maida,2026-01-30,2011,234.49,8,1875.92
5019,206,spices mix,2026-01-30,2062,209.39,9,1884.51
5043,203,refined oil,2026-01-30,2032,96.92,7,678.44
5035,205,coffee powder,2026-01-30,2053,280.53,2,561.06
5002,206,floor cleaner,2026-01-30,2061,87.31,10,873.1
5040,202,milk powder,2026-01-30,2021,46.21,8,369.68
5002,212,butter,2026-01-30,2120,153.49,10,1534.9
5010,224,dish soap,2026-01-30,2242,161.06,5,805.3
5006,221,cooking salt,2026-01-30,2210,54.94,5,274.7
5016,228,quaker oats,2026-01-30,2283,87.22,3,261.66
5015,238,sugar,2026-01-30,2380,139.48,3,418.44
5028,232,dantkanti,2026-01-30,2320,203.37,1,203.37
5003,203,dish soap,2026-01-30,2033,28.15,3,84.45
5003,210,toothpaste,2026-01-30,2102,287.69,6,1726.14
5045,226,coffee powder,2026-01-30,2263,64.31,5,321.55
5025,209,clinic plus,2026-01-30,2092,168.79,1,168.79
5012,201,besan,2026-01-30,2010,282.18,8,2257.44
5008,236,refined oil,2026-01-30,2361,263.35,10,2633.5
5027,219,cooking salt,2026-01-30,2194,99.05,7,693.35
5031,220,quaker oats,2026-01-30,2204,244.79,3,734.37
5010,217,coffee powder,2026-01-30,2174,274.81,1,274.81
5008,208,milk powder,2026-01-30,2083,134.49,4,537.96
5031,203,butter,2026-01-30,2034,171.5,7,1200.5
5022,205,floor cleaner,2026-01-30,2054,158.95,4,635.8
5038,208,besan,2026-01-30,2082,134.92,2,269.84
5027,218,nutrella,2026-01-30,2182,133.04,9,1197.36
5023,218,spices mix,2026-01-30,2180,234.05,3,702.15
5005,227,dish soap,2026-01-30,2274,245.64,3,736.92
5008,217,coffee powder,2026-01-30,2174,113.11,9,1017.99
5011,201,butter,2026-01-30,2014,155.39,5,776.95
5023,205,quaker oats,2026-01-30,2054,62.8,3,188.4
5010,222,clinic plus,2026-01-30,2222,263.76,9,2373.84
5040,229,fruit juice,2026-01-30,2293,219.81,6,1318.86
5021,227,nutrella,2026-01-30,2271,276.46,5,1382.3
5024,236,shampoo,2026-01-30,2361,40.8,10,408.0
5016,210,coffee powder,2026-01-30,2103,152.67,6,916.02
5026,230,shampoo,2026-01-30,2304,33.1,5,165.5
5025,220,floor cleaner,2026-01-30,2201,23.8,10,238.0
5012,238,refined oil,2026-01-30,2382,87.74,10,877.4
5029,209,fruit juice,2026-01-30,2090,68.12,4,272.48
5005,222,quaker oats,2026-01-30,2220,194.39,2,388.78
5045,239,butter,2026-01-30,2394,27.98,4,111.92
5014,206,butter,2026-01-30,2060,24.97,9,224.73
5029,209,dantkanti,2026-01-30,2092,271.49,1,271.49
5015,207,cooking salt,2026-01-30,2074,208.58,4,834.32
5011,235,floor cleaner,2026-01-30,2350,156.4,8,1251.2
5003,203,coffee powder,2026-01-30,2031,259.92,10,2599.2
5011,236,floor cleaner,2026-01-30,2362,48.38,4,193.52
5021,207,floor cleaner,2026-01-30,2072,271.7,9,2445.3
5037,230,shampoo,2026-01-30,2300,169.01,10,1690.1
5035,235,quaker oats,2026-01-30,2352,263.17,7,1842.19
5016,238,dish soap,2026-01-30,2383,155.09,2,310.18
5043,222,dish soap,2026-01-30,2220,171.07,9,1539.63
5015,206,nutrella,2026-01-30,2060,30.82,6,184.92
5002,221,maida,2026-01-30,2211,102.64,9,923.76
5015,235,shampoo,2026-01-30,2351,124.33,10,1243.3
5040,208,refined oil,2026-01-30,2084,140.92,8,1127.36
5041,228,refined oil,2026-01-30,2281,104.14,1,104.14
5026,223,shampoo,2026-01-30,2231,224.4,8,1795.2
5024,225,energy drink,2026-01-30,2252,145.22,8,1161.76
5032,204,cooking salt,2026-01-30,2043,63.8,4,255.2
5035,226,cooking salt,2026-01-30,2264,197.45,9,1777.05
5015,203,toothpaste,2026-01-30,2033,224.47,9,2020.23
5039,239,cooking salt,2026-01-30,2393,195.61,7,1369.27
5011,212,shampoo,2026-01-30,2122,244.61,3,733.83
5039,214,maida,2026-01-30,2141,285.58,7,1999.06
5004,234,energy drink,2026-01-30,2341,114.94,7,804.58
5005,239,coffee powder,2026-01-30,2391,93.46,8,747.68
5003,208,butter,2026-01-30,2083,135.76,4,543.04
5033,221,quaker oats,2026-01-30,2212,29.88,8,239.04
5013,216,dish soap,2026-01-30,2163,221.15,8,1769.2
5008,207,milk powder,2026-01-30,2074,251.07,1,251.07
5039,213,quaker oats,2026-01-30,2130,197.64,5,988.2
5043,221,clinic plus,2026-01-30,2210,81.15,3,243.45
5032,223,sugar,2026-01-30,2230,267.96,6,1607.76
5004,215,milk powder,2026-01-30,2150,97.02,5,485.1
5037,236,shampoo,2026-01-30,2363,21.68,10,216.8
5032,208,coffee powder,2026-01-30,2081,200.48,1,200.48
5005,217,coffee powder,2026-01-30,2173,38.47,10,384.7
5027,207,dantkanti,2026-01-30,2073,155.03,4,620.12
5021,220,clinic plus,2026-01-30,2204,143.17,10,1431.7
5045,225,refined oil,2026-01-30,2251,243.83,2,487.66
5001,233,shampoo,2026-01-30,2333,173.71,5,868.55
5033,222,shampoo,2026-01-30,2221,33.87,7,237.09
5038,209,shampoo,2026-01-30,2090,211.35,3,634.05
5002,212,fruit juice,2026-01-30,2122,145.33,2,290.66
5029,209,butter,2026-01-30,2093,261.08,8,2088.64
5023,202,coffee powder,2026-01-30,2020,150.17,4,600.68
5033,230,fruit juice,2026-01-30,2300,251.85,1,251.85
5041,217,sugar,2026-01-30,2171,282.01,2,564.02
5017,212,clinic plus,2026-01-30,2122,262.65,4,1050.6
5005,209,nutrella,2026-01-30,2090,223.71,5,1118.55
5038,236,floor cleaner,2026-01-30,2362,33.24,9,299.16
5006,221,quaker oats,2026-01-30,2214,206.87,10,2068.7
5015,212,spices mix,2026-01-30,2122,176.01,3,528.03
5017,210,toothpaste,2026-01-30,2104,109.83,9,988.47
5004,216,dantkanti,2026-01-30,2161,157.37,10,1573.7
5026,208,milk powder,2026-01-30,2083,92.71,8,741.68
5037,207,shampoo,2026-01-30,2070,97.34,2,194.68
5044,229,refined oil,2026-01-30,2290,284.86,1,284.86
5037,220,nutrella,2026-01-30,2204,179.77,2,359.54
5032,231,toothpaste,2026-01-30,2311,213.43,8,1707.44
5034,232,refined oil,2026-01-30,2324,166.53,9,1498.77
5002,222,butter,2026-01-30,2221,272.51,5,1362.55
5015,218,toothpaste,2026-01-30,2181,266.18,10,2661.8
5025,229,sugar,2026-01-30,2294,92.16,2,184.32
5014,234,floor cleaner,2026-01-30,2342,107.87,8,862.96
5012,210,milk powder,2026-01-30,2103,251.31,7,1759.17
5014,234,toothpaste,2026-01-30,2343,128.26,10,1282.6
5038,214,coffee powder,2026-01-30,2143,223.28,8,1786.24
5023,206,nutrella,2026-01-30,2061,103.93,5,519.65
5042,228,clinic plus,2026-01-30,2282,102.33,3,306.99
5015,206,toothpaste,2026-01-30,2060,233.58,7,1635.06
5005,217,cooking salt,2026-01-30,2170,265.1,7,1855.7
5014,212,besan,2026-01-30,2124,177.55,7,1242.85
5011,218,toothpaste,2026-01-30,2181,266.15,4,1064.6
5012,202,dantkanti,2026-01-30,2021,233.23,1,233.23
5034,234,dish soap,2026-01-30,2340,78.47,3,235.41
5035,216,coffee powder,2026-01-30,2164,169.27,4,677.08
5005,229,toothpaste,2026-01-30,2292,214.54,1,214.54
5005,202,shampoo,2026-01-30,2024,299.27,3,897.81
5036,225,shampoo,2026-01-30,2250,265.39,9,2388.51
5009,205,dish soap,2026-01-30,2053,55.74,3,167.22
5028,205,shampoo,2026-01-30,2051,145.46,7,1018.22
5009,240,floor cleaner,2026-01-30,2403,156.87,9,1411.83
5013,202,coffee powder,2026-01-30,2021,224.65,8,1797.2
5033,214,butter,2026-01-30,2144,184.91,10,1849.1
5009,225,shampoo,2026-01-30,2252,24.56,2,49.12
5027,226,dantkanti,2026-01-30,2262,104.0,3,312.0
5023,227,milk powder,2026-01-30,2270,40.27,5,201.35
5004,219,butter,2026-01-30,2194,129.58,7,907.06
5014,218,milk powder,2026-01-30,2184,233.28,6,1399.68
5013,201,spices mix,2026-01-30,2014,145.68,9,1311.12
5041,233,quaker oats,2026-01-30,2332,142.04,8,1136.32
5014,219,nutrella,2026-01-30,2190,53.75,2,107.5
5012,204,coffee powder,2026-01-30,2041,250.48,7,1753.36
5015,230,cooking salt,2026-01-30,2302,178.42,8,1427.36
5011,220,shampoo,2026-01-30,2202,277.41,9,2496.69
5005,240,dantkanti,2026-01-30,2401,87.74,8,701.92
5009,206,floor cleaner,2026-01-30,2062,181.08,3,543.24
5017,209,cooking salt,2026-01-30,2092,65.13,7,455.91
5034,213,besan,2026-01-30,2133,129.22,9,1162.98
5033,217,besan,2026-01-30,2170,265.29,9,2387.61
5007,239,dish soap,2026-01-30,2394,266.78,9,2401.02
5009,239,shampoo,2026-01-30,2391,90.21,3,270.63
5041,234,dish soap,2026-01-30,2342,130.26,9,1172.34
5005,236,clinic plus,2026-01-30,2361,283.66,10,2836.6
5002,207,floor cleaner,2026-01-30,2070,184.79,3,554.37
5001,213,sugar,2026-01-30,2133,60.26,4,241.04
5004,214,shampoo,2026-01-30,2141,167.52,10,1675.2
5016,206,dantkanti,2026-01-30,2061,21.23,2,42.46
5013,213,toothpaste,2026-01-30,2130,168.66,9,1517.94
5015,237,cooking salt,2026-01-30,2372,156.81,6,940.86
5009,208,dish soap,2026-01-30,2083,78.78,6,472.68
5013,215,nutrella,2026-01-30,2150,177.69,8,1421.52
5022,206,nutrella,2026-01-30,2061,204.93,8,1639.44
5008,225,spices mix,2026-01-30,2252,90.85,7,635.95
5026,224,nutrella,2026-01-30,2242,140.76,9,1266.84
5025,206,quaker oats,2026-01-30,2061,185.25,10,1852.5
5003,226,quaker oats,2026-01-30,2264,65.61,4,262.44
5004,201,coffee powder,2026-01-30,2010,65.85,1,65.85
5002,216,energy drink,2026-01-30,2160,173.22,8,1385.76
5033,207,besan,2026-01-30,2071,261.41,7,1829.87
5015,235,clinic plus,2026-01-30,2354,125.52,3,376.56
5023,204,dantkanti,2026-01-30,2041,176.09,6,1056.54
5045,227,nutrella,2026-01-30,2271,49.61,4,198.44
5038,221,butter,2026-01-30,2214,56.96,4,227.84
5033,209,nutrella,2026-01-30,2092,217.93,9,1961.37
5021,218,dish soap,2026-01-30,2184,127.52,1,127.52
5033,236,quaker oats,2026-01-30,2360,113.19,7,792.33
5008,216,spices mix,2026-01-30,2163,272.24,1,272.24
5035,205,nutrella,2026-01-30,2053,89.23,7,624.61
5042,223,dish soap,2026-01-30,2230,151.92,3,455.76
5004,213,fruit juice,2026-01-30,2132,29.04,6,174.24
5033,234,coffee powder,2026-01-30,2341,27.54,5,137.7
5006,213,milk powder,2026-01-30,2132,77.98,3,233.94
5010,232,floor cleaner,2026-01-30,2322,126.17,3,378.51
5002,205,maida,2026-01-30,2050,293.24,5,1466.2
5015,210,besan,2026-01-30,2101,92.01,6,552.06
5040,205,toothpaste,2026-01-30,2052,195.67,10,1956.7
